timestamp,username,text,url_pencarian
2016-12-30T06:37:56.000Z,@majudepan578,ADIL loh utk yg punya kebijakan publik & negara Ingat yg ini!!! @jokowi @ZUL_Hasan @DPR_RI @kemkominfo @rudiantara_id @sn_setyanovanto,https://x.com/search?q=(%22DPR%20RI%22%20OR%20%22Dewan%20Perwakilan%20Rakyat%22%20OR%20%22anggota%20DPR%22%20OR%20%22wakil%20rakyat%22%20OR%20%22Komisi%20DPR%22%20OR%20%22Gedung%20DPR%22)%20(%22RUU%22%20OR%20%22undang-undang%22%20OR%20%22kebijakan%22%20OR%20%22pengesahan%22%20OR%20%22reses%22%20OR%20%22rapat%20paripurna%22%20OR%20%22aspirasi%20rakyat%22)%20since%3A2016-01-01%20until%3A2016-12-31&src=typed_query&f=live
2016-12-30T06:30:36.000Z,N/A,"Tertibkan Media Online, DPR: Pemerintah Jangan Sporadis, Apalagi Selektif Hanya kepada Media yang Berseberangan http://dlvr.it/N0GcNs",https://x.com/search?q=(%22DPR%20RI%22%20OR%20%22Dewan%20Perwakilan%20Rakyat%22%20OR%20%22anggota%20DPR%22%20OR%20%22wakil%20rakyat%22%20OR%20%22Komisi%20DPR%22%20OR%20%22Gedung%20DPR%22)%20(%22RUU%22%20OR%20%22undang-undang%22%20OR%20%22kebijakan%22%20OR%20%22pengesahan%22%20OR%20%22reses%22%20OR%20%22rapat%20paripurna%22%20OR%20%22aspirasi%20rakyat%22)%20since%3A2016-01-01%20until%3A2016-12-31&src=typed_query&f=live
2016-12-30T04:48:35.000Z,@jiggerbunny,"@Portal_Kemlu_RI @DPR_RI @jokowi harus dievaluasi lg kebijakan bebas visa, trutama utk negara tiongkok pak!! bahaya tersembunyi martabat RI",https://x.com/search?q=(%22DPR%20RI%22%20OR%20%22Dewan%20Perwakilan%20Rakyat%22%20OR%20%22anggota%20DPR%22%20OR%20%22wakil%20rakyat%22%20OR%20%22Komisi%20DPR%22%20OR%20%22Gedung%20DPR%22)%20(%22RUU%22%20OR%20%22undang-undang%22%20OR%20%22kebijakan%22%20OR%20%22pengesahan%22%20OR%20%22reses%22%20OR%20%22rapat%20paripurna%22%20OR%20%22aspirasi%20rakyat%22)%20since%3A2016-01-01%20until%3A2016-12-31&src=typed_query&f=live
2016-12-30T04:21:40.000Z,@marunduri_tri,"jangan ngambang, aturan logis apa undang-undang @DPR_RI",https://x.com/search?q=(%22DPR%20RI%22%20OR%20%22Dewan%20Perwakilan%20Rakyat%22%20OR%20%22anggota%20DPR%22%20OR%20%22wakil%20rakyat%22%20OR%20%22Komisi%20DPR%22%20OR%20%22Gedung%20DPR%22)%20(%22RUU%22%20OR%20%22undang-undang%22%20OR%20%22kebijakan%22%20OR%20%22pengesahan%22%20OR%20%22reses%22%20OR%20%22rapat%20paripurna%22%20OR%20%22aspirasi%20rakyat%22)%20since%3A2016-01-01%20until%3A2016-12-31&src=typed_query&f=live
2016-12-30T02:36:13.000Z,N/A,"6. Kebebasan bersuara & berpendapat memang dijamin UU. Namun kebebasan tersebut tdk harus kebablasan, sehingga menabrak aturan-aturan logis.",https://x.com/search?q=(%22DPR%20RI%22%20OR%20%22Dewan%20Perwakilan%20Rakyat%22%20OR%20%22anggota%20DPR%22%20OR%20%22wakil%20rakyat%22%20OR%20%22Komisi%20DPR%22%20OR%20%22Gedung%20DPR%22)%20(%22RUU%22%20OR%20%22undang-undang%22%20OR%20%22kebijakan%22%20OR%20%22pengesahan%22%20OR%20%22reses%22%20OR%20%22rapat%20paripurna%22%20OR%20%22aspirasi%20rakyat%22)%20since%3A2016-01-01%20until%3A2016-12-31&src=typed_query&f=live
2016-12-30T02:52:25.000Z,@DPR_RI,Anggota Komisi IX DPR Okky Asokawati: Evaluasi dan Moratorium Kebijakan Bebas Visa http://dpr.go.id/berita/detail/id/15103…,https://x.com/search?q=(%22DPR%20RI%22%20OR%20%22Dewan%20Perwakilan%20Rakyat%22%20OR%20%22anggota%20DPR%22%20OR%20%22wakil%20rakyat%22%20OR%20%22Komisi%20DPR%22%20OR%20%22Gedung%20DPR%22)%20(%22RUU%22%20OR%20%22undang-undang%22%20OR%20%22kebijakan%22%20OR%20%22pengesahan%22%20OR%20%22reses%22%20OR%20%22rapat%20paripurna%22%20OR%20%22aspirasi%20rakyat%22)%20since%3A2016-01-01%20until%3A2016-12-31&src=typed_query&f=live
2016-12-30T01:18:56.000Z,@Jasutra,Anggota DPR-RI Komisi II Dari Fraksi NasDem Gelar Reses di Lampura http://cahyamedia.co.id/anggota-dpr-ri-komisi-ii-dari-fraksi-nasdem-gelar-reses-di-lampura/… lewat @Portal Dinamika Lampung,https://x.com/search?q=(%22DPR%20RI%22%20OR%20%22Dewan%20Perwakilan%20Rakyat%22%20OR%20%22anggota%20DPR%22%20OR%20%22wakil%20rakyat%22%20OR%20%22Komisi%20DPR%22%20OR%20%22Gedung%20DPR%22)%20(%22RUU%22%20OR%20%22undang-undang%22%20OR%20%22kebijakan%22%20OR%20%22pengesahan%22%20OR%20%22reses%22%20OR%20%22rapat%20paripurna%22%20OR%20%22aspirasi%20rakyat%22)%20since%3A2016-01-01%20until%3A2016-12-31&src=typed_query&f=live
2016-12-30T00:50:51.000Z,@csps_indonesia,Wapres Minta Kebijakan Bebas Visa Dievaluasi http://cnnindonesia.com/gaya-hidup/20161229094851-269-182828/wapres-minta-kebijakan-bebas-visa-dievaluasi/… #csps #policy @pak_jk @DPR_RI @Portal_Kemlu_RI @imigrasiRI,https://x.com/search?q=(%22DPR%20RI%22%20OR%20%22Dewan%20Perwakilan%20Rakyat%22%20OR%20%22anggota%20DPR%22%20OR%20%22wakil%20rakyat%22%20OR%20%22Komisi%20DPR%22%20OR%20%22Gedung%20DPR%22)%20(%22RUU%22%20OR%20%22undang-undang%22%20OR%20%22kebijakan%22%20OR%20%22pengesahan%22%20OR%20%22reses%22%20OR%20%22rapat%20paripurna%22%20OR%20%22aspirasi%20rakyat%22)%20since%3A2016-01-01%20until%3A2016-12-31&src=typed_query&f=live
2016-12-29T16:20:02.000Z,@tropongsenayan,"Asal Sesuai Undang-Undang, Anggota DPR Ini Setuju Usul Duterte http://bit.ly/2hsirdt",https://x.com/search?q=(%22DPR%20RI%22%20OR%20%22Dewan%20Perwakilan%20Rakyat%22%20OR%20%22anggota%20DPR%22%20OR%20%22wakil%20rakyat%22%20OR%20%22Komisi%20DPR%22%20OR%20%22Gedung%20DPR%22)%20(%22RUU%22%20OR%20%22undang-undang%22%20OR%20%22kebijakan%22%20OR%20%22pengesahan%22%20OR%20%22reses%22%20OR%20%22rapat%20paripurna%22%20OR%20%22aspirasi%20rakyat%22)%20since%3A2016-01-01%20until%3A2016-12-31&src=typed_query&f=live
2016-12-29T11:52:05.000Z,@ambartjahyono60,Saat memberikan makanan bergizi bantuan Kemenkes RI untuk balita di bbrp wil di DIY. #Reses @SBYudhoyono @PDemokrat @DPR_RI @FPD_DPR,https://x.com/search?q=(%22DPR%20RI%22%20OR%20%22Dewan%20Perwakilan%20Rakyat%22%20OR%20%22anggota%20DPR%22%20OR%20%22wakil%20rakyat%22%20OR%20%22Komisi%20DPR%22%20OR%20%22Gedung%20DPR%22)%20(%22RUU%22%20OR%20%22undang-undang%22%20OR%20%22kebijakan%22%20OR%20%22pengesahan%22%20OR%20%22reses%22%20OR%20%22rapat%20paripurna%22%20OR%20%22aspirasi%20rakyat%22)%20since%3A2016-01-01%20until%3A2016-12-31&src=typed_query&f=live
