timestamp,username,text,url_pencarian
2024-12-30T22:27:18.000Z,@Patient58958550,"Masalahnya dia ini saat partainya berkuasa, diem aj saat Pemerintahan Mulyono usulkan kebijakan yg membuat rakyat menjerit. Semua di ACC oleh koalisi mrk. Apalagi yg megang mic dari partai mereka. Waktu BBM naik berkali2, nih org ke mn? Waktu UU Ciptaker disahkan, dia ke mn?",https://x.com/search?q=(%22DPR%20RI%22%20OR%20%22Dewan%20Perwakilan%20Rakyat%22%20OR%20%22anggota%20DPR%22%20OR%20%22wakil%20rakyat%22%20OR%20%22Komisi%20DPR%22%20OR%20%22Gedung%20DPR%22)%20(%22RUU%22%20OR%20%22undang-undang%22%20OR%20%22kebijakan%22%20OR%20%22pengesahan%22%20OR%20%22reses%22%20OR%20%22rapat%20paripurna%22%20OR%20%22aspirasi%20rakyat%22)%20since%3A2024-01-01%20until%3A2024-12-31&src=typed_query&f=live
2024-12-30T18:49:33.000Z,@MaloRadja,Kok dilaporkan ke MKD?? justru mba Rieke Diah Pitaloka ini bener² mewakili aspirasi rakyat Indonesia dmn akibat kenaikan PPN 12% masyarakat semakin terbebani.kalian semua anggota DPR & MPR juga yg di pemerintahan yg gaji rakyat Indonesia.sadar gk kalian semua???,https://x.com/search?q=(%22DPR%20RI%22%20OR%20%22Dewan%20Perwakilan%20Rakyat%22%20OR%20%22anggota%20DPR%22%20OR%20%22wakil%20rakyat%22%20OR%20%22Komisi%20DPR%22%20OR%20%22Gedung%20DPR%22)%20(%22RUU%22%20OR%20%22undang-undang%22%20OR%20%22kebijakan%22%20OR%20%22pengesahan%22%20OR%20%22reses%22%20OR%20%22rapat%20paripurna%22%20OR%20%22aspirasi%20rakyat%22)%20since%3A2024-01-01%20until%3A2024-12-31&src=typed_query&f=live
2024-12-30T17:59:39.000Z,@JhenMichel,"Ini penipu , penyebar hoax seharusnya kena undang undang utie",https://x.com/search?q=(%22DPR%20RI%22%20OR%20%22Dewan%20Perwakilan%20Rakyat%22%20OR%20%22anggota%20DPR%22%20OR%20%22wakil%20rakyat%22%20OR%20%22Komisi%20DPR%22%20OR%20%22Gedung%20DPR%22)%20(%22RUU%22%20OR%20%22undang-undang%22%20OR%20%22kebijakan%22%20OR%20%22pengesahan%22%20OR%20%22reses%22%20OR%20%22rapat%20paripurna%22%20OR%20%22aspirasi%20rakyat%22)%20since%3A2024-01-01%20until%3A2024-12-31&src=typed_query&f=live
2024-12-30T17:23:40.000Z,@DaudJTP,"Tdk ada slh @riekediahp dlm mendukung aspirasi rakyat&melaksanakan fungsi KEDEWANANNYA. Itu tugas&hak legislator yg pny hak immunitas. SARAN: Mbak Rieke jgn dtg ke MKD walau stlh Reses.MKD itu hrsnya sidangkan kasus2 yg langgar etika lembaga DPR RI,norma2 publik,hukum&sejenisnya.",https://x.com/search?q=(%22DPR%20RI%22%20OR%20%22Dewan%20Perwakilan%20Rakyat%22%20OR%20%22anggota%20DPR%22%20OR%20%22wakil%20rakyat%22%20OR%20%22Komisi%20DPR%22%20OR%20%22Gedung%20DPR%22)%20(%22RUU%22%20OR%20%22undang-undang%22%20OR%20%22kebijakan%22%20OR%20%22pengesahan%22%20OR%20%22reses%22%20OR%20%22rapat%20paripurna%22%20OR%20%22aspirasi%20rakyat%22)%20since%3A2024-01-01%20until%3A2024-12-31&src=typed_query&f=live
2024-12-30T17:12:16.000Z,@Hersar6,"Di negeri konoha, ada anggota dewan yang tugasnya begitu mulia menyuarakan aspirasi rakyat malah dilaporkan ke Majelis Kehormatannya. Jadi mereka ini sejatinya Anggota Dewan Perwakilan Rakyat atau Dewan Perwakilan Pejabat? Konoha... konoha... ada politisi nir-etika nir-logika",https://x.com/search?q=(%22DPR%20RI%22%20OR%20%22Dewan%20Perwakilan%20Rakyat%22%20OR%20%22anggota%20DPR%22%20OR%20%22wakil%20rakyat%22%20OR%20%22Komisi%20DPR%22%20OR%20%22Gedung%20DPR%22)%20(%22RUU%22%20OR%20%22undang-undang%22%20OR%20%22kebijakan%22%20OR%20%22pengesahan%22%20OR%20%22reses%22%20OR%20%22rapat%20paripurna%22%20OR%20%22aspirasi%20rakyat%22)%20since%3A2024-01-01%20until%3A2024-12-31&src=typed_query&f=live
2024-12-30T16:37:38.000Z,@FaisalBang4848,Setelah draf RUU Perampasan Aset mengendap belasan tahun di meja @DPR_RI .. https://tempo.co/hukum/tak-kunjung-disahkan-apa-sebenarnya-ruu-perampasan-aset-ini--1173206… #RampasHartaKoruptor @cobeh2022 @DokterTifa @Tan_Mar3M @alisyarief @ekowboy2 @Mdy_Asmara1701 @BosPurwa @AdamVelcro,https://x.com/search?q=(%22DPR%20RI%22%20OR%20%22Dewan%20Perwakilan%20Rakyat%22%20OR%20%22anggota%20DPR%22%20OR%20%22wakil%20rakyat%22%20OR%20%22Komisi%20DPR%22%20OR%20%22Gedung%20DPR%22)%20(%22RUU%22%20OR%20%22undang-undang%22%20OR%20%22kebijakan%22%20OR%20%22pengesahan%22%20OR%20%22reses%22%20OR%20%22rapat%20paripurna%22%20OR%20%22aspirasi%20rakyat%22)%20since%3A2024-01-01%20until%3A2024-12-31&src=typed_query&f=live
2024-12-30T16:07:41.000Z,@ledhakfhuh,"Pemerintah resmi menetapkan kenaikan tarif Pajak Pertambahan Nilai (PPN) dari 11 persen menjadi 12 persen, yang akan mulai berlaku pada 2025, atas pengesahan Dewan Perwakilan Rakyat (DPR) RI pada 29 Oktober 2021.",https://x.com/search?q=(%22DPR%20RI%22%20OR%20%22Dewan%20Perwakilan%20Rakyat%22%20OR%20%22anggota%20DPR%22%20OR%20%22wakil%20rakyat%22%20OR%20%22Komisi%20DPR%22%20OR%20%22Gedung%20DPR%22)%20(%22RUU%22%20OR%20%22undang-undang%22%20OR%20%22kebijakan%22%20OR%20%22pengesahan%22%20OR%20%22reses%22%20OR%20%22rapat%20paripurna%22%20OR%20%22aspirasi%20rakyat%22)%20since%3A2024-01-01%20until%3A2024-12-31&src=typed_query&f=live
2024-12-30T15:11:56.000Z,@RadioElshinta,Rieke Diah Pitaloka dianggap melanggar kode etik karena ajakan atau provokasi untuk menolak kebijakan PPN 12 persen. Bagaimana sebetulnya rambu-rambu etik anggota DPR RI? Apakah yang dilakukan Rieke Diah Pitaloka termasuk melanggar etik anggota DPR RI? Talk : Peneliti Senior,https://x.com/search?q=(%22DPR%20RI%22%20OR%20%22Dewan%20Perwakilan%20Rakyat%22%20OR%20%22anggota%20DPR%22%20OR%20%22wakil%20rakyat%22%20OR%20%22Komisi%20DPR%22%20OR%20%22Gedung%20DPR%22)%20(%22RUU%22%20OR%20%22undang-undang%22%20OR%20%22kebijakan%22%20OR%20%22pengesahan%22%20OR%20%22reses%22%20OR%20%22rapat%20paripurna%22%20OR%20%22aspirasi%20rakyat%22)%20since%3A2024-01-01%20until%3A2024-12-31&src=typed_query&f=live
2024-12-30T13:30:57.000Z,@GanggiNaladipa,"Bayangkan, wakil rakyat memprotes kebijakan untuk keadilan rakyat, justru dilaporkan",https://x.com/search?q=(%22DPR%20RI%22%20OR%20%22Dewan%20Perwakilan%20Rakyat%22%20OR%20%22anggota%20DPR%22%20OR%20%22wakil%20rakyat%22%20OR%20%22Komisi%20DPR%22%20OR%20%22Gedung%20DPR%22)%20(%22RUU%22%20OR%20%22undang-undang%22%20OR%20%22kebijakan%22%20OR%20%22pengesahan%22%20OR%20%22reses%22%20OR%20%22rapat%20paripurna%22%20OR%20%22aspirasi%20rakyat%22)%20since%3A2024-01-01%20until%3A2024-12-31&src=typed_query&f=live
2024-12-29T13:34:36.000Z,N/A,"Teh Rieke diadukan ke MKD karena menyerukan penolakan pada rencana kenaikan PPN 12%. Ini sih, bener2 gila. Lha, fungsi wakil rakyat kan, emang harus menyuarakan suara rakyat. Masa anggota DPR mau dijadikan tukang stempel doang. Itu mah, sekretaris lurah.",https://x.com/search?q=(%22DPR%20RI%22%20OR%20%22Dewan%20Perwakilan%20Rakyat%22%20OR%20%22anggota%20DPR%22%20OR%20%22wakil%20rakyat%22%20OR%20%22Komisi%20DPR%22%20OR%20%22Gedung%20DPR%22)%20(%22RUU%22%20OR%20%22undang-undang%22%20OR%20%22kebijakan%22%20OR%20%22pengesahan%22%20OR%20%22reses%22%20OR%20%22rapat%20paripurna%22%20OR%20%22aspirasi%20rakyat%22)%20since%3A2024-01-01%20until%3A2024-12-31&src=typed_query&f=live
2024-12-30T13:23:20.000Z,@Jaga5_sila,"Sikon ekonomi nasional & global pada 2022 sama sekali berbeda dgn 2025. Kebijakan yg TIDAK BIJAK wajib diperbaiki Demi keselamatan perut masyarakat, PPN wajib diturunkan hingga di bawah 10%, bukan malah dinaikkan Itupun kalau @DPR_RI & pemerintah (@KemenkeuRI) cerdas waras",https://x.com/search?q=(%22DPR%20RI%22%20OR%20%22Dewan%20Perwakilan%20Rakyat%22%20OR%20%22anggota%20DPR%22%20OR%20%22wakil%20rakyat%22%20OR%20%22Komisi%20DPR%22%20OR%20%22Gedung%20DPR%22)%20(%22RUU%22%20OR%20%22undang-undang%22%20OR%20%22kebijakan%22%20OR%20%22pengesahan%22%20OR%20%22reses%22%20OR%20%22rapat%20paripurna%22%20OR%20%22aspirasi%20rakyat%22)%20since%3A2024-01-01%20until%3A2024-12-31&src=typed_query&f=live
2024-12-30T05:38:40.000Z,N/A,"Harus di laporkan ke MKD udah tepat krn melanggar etika sudah meyetujui UU harmonisasi pajak, sudah diterapkan thn 2022 & lanjut kok skrg menolak. Itu sama saja kompor mbleduk.",https://x.com/search?q=(%22DPR%20RI%22%20OR%20%22Dewan%20Perwakilan%20Rakyat%22%20OR%20%22anggota%20DPR%22%20OR%20%22wakil%20rakyat%22%20OR%20%22Komisi%20DPR%22%20OR%20%22Gedung%20DPR%22)%20(%22RUU%22%20OR%20%22undang-undang%22%20OR%20%22kebijakan%22%20OR%20%22pengesahan%22%20OR%20%22reses%22%20OR%20%22rapat%20paripurna%22%20OR%20%22aspirasi%20rakyat%22)%20since%3A2024-01-01%20until%3A2024-12-31&src=typed_query&f=live
